"ISP (CET/CEST)","Area","Reserve Type","Regulation Up - Accepted [17.1.D] (MW)","Regulation Up - Activated [17.1.E] (MWh)","Regulation Down - Accepted [17.1.D] (MW)","Regulation Down - Activated [17.1.E] (MWh)"
"31/10/2020 16:00 - 31/10/2020 17:00","MBA|NO1","FCR","28.70","6.46","28.70",""
"31/10/2020 17:00 - 31/10/2020 18:00","MBA|NO1","FCR","27.60","0.00","27.60","3.45"
"31/10/2020 18:00 - 31/10/2020 19:00","MBA|NO1","FCR","27.60","0.00","27.60","8.97"
"31/10/2020 19:00 - 31/10/2020 20:00","MBA|NO1","FCR","23.70","0.00","23.70","4.74"
"31/10/2020 20:00 - 31/10/2020 21:00","MBA|NO1","FCR","30.60","0.00","30.60","7.65"
"31/10/2020 21:00 - 31/10/2020 22:00","MBA|NO1","FCR","28.60","0.00","28.60","0.72"
"31/10/2020 22:00 - 31/10/2020 23:00","MBA|NO1","FCR","20.70","0.00","20.70","2.07"
"31/10/2020 23:00 - 01/11/2020 00:00","MBA|NO1","FCR","19.60","0.00","19.60","8.33"
"01/11/2020 00:00 - 01/11/2020 01:00","MBA|NO1","FCR","18.10","4.53","18.10",""
"01/11/2020 01:00 - 01/11/2020 02:00","MBA|NO1","FCR","18.20","0.00","18.20","3.19"
"01/11/2020 02:00 - 01/11/2020 03:00","MBA|NO1","FCR","18.10","0.00","18.10","0.45"
"01/11/2020 03:00 - 01/11/2020 04:00","MBA|NO1","FCR","18.10","0.00","18.10","7.69"
"01/11/2020 04:00 - 01/11/2020 05:00","MBA|NO1","FCR","18.20","4.10","18.20",""
"01/11/2020 05:00 - 01/11/2020 06:00","MBA|NO1","FCR","18.10","0.00","18.10","6.34"
"01/11/2020 06:00 - 01/11/2020 07:00","MBA|NO1","FCR","20.10","0.00","20.10","3.52"
"01/11/2020 07:00 - 01/11/2020 08:00","MBA|NO1","FCR","18.10","3.62","18.10",""
"01/11/2020 08:00 - 01/11/2020 09:00","MBA|NO1","FCR","18.20","2.28","18.20",""
"01/11/2020 09:00 - 01/11/2020 10:00","MBA|NO1","FCR","18.10","0.00","18.10",""
"01/11/2020 10:00 - 01/11/2020 11:00","MBA|NO1","FCR","18.20","0.91","18.20",""
"01/11/2020 11:00 - 01/11/2020 12:00","MBA|NO1","FCR","18.10","0.00","18.10","5.43"
"01/11/2020 12:00 - 01/11/2020 13:00","MBA|NO1","FCR","18.10","0.00","18.10","3.62"
"01/11/2020 13:00 - 01/11/2020 14:00","MBA|NO1","FCR","18.20","1.82","18.20",""
"01/11/2020 14:00 - 01/11/2020 15:00","MBA|NO1","FCR","18.10","4.98","18.10",""
"01/11/2020 15:00 - 01/11/2020 16:00","MBA|NO1","FCR","18.10","2.72","18.10",""
"01/11/2020 16:00 - 01/11/2020 17:00","MBA|NO1","FCR","18.20","1.82","18.20",""
"01/11/2020 17:00 - 01/11/2020 18:00","MBA|NO1","FCR","21.10","0.00","21.10","1.06"
"01/11/2020 18:00 - 01/11/2020 19:00","MBA|NO1","FCR","18.10","0.00","18.10","6.34"
"01/11/2020 19:00 - 01/11/2020 20:00","MBA|NO1","FCR","18.10","0.91","18.10",""
"01/11/2020 20:00 - 01/11/2020 21:00","MBA|NO1","FCR","21.20","0.00","21.20","2.12"
"01/11/2020 21:00 - 01/11/2020 22:00","MBA|NO1","FCR","18.10","1.81","18.10",""
"01/11/2020 22:00 - 01/11/2020 23:00","MBA|NO1","FCR","19.10","0.00","19.10","6.21"
"01/11/2020 23:00 - 02/11/2020 00:00","MBA|NO1","FCR","22.20","0.00","22.20","3.89"
"02/11/2020 00:00 - 02/11/2020 01:00","MBA|NO1","FCR","31.60","8.69","31.60",""
"02/11/2020 01:00 - 02/11/2020 02:00","MBA|NO1","FCR","36.60","0.00","36.60","4.58"
"02/11/2020 02:00 - 02/11/2020 03:00","MBA|NO1","FCR","36.60","0.00","36.60","15.56"
"02/11/2020 03:00 - 02/11/2020 04:00","MBA|NO1","FCR","36.60","0.00","36.60","10.98"
"02/11/2020 04:00 - 02/11/2020 05:00","MBA|NO1","FCR","36.70","1.84","36.70",""
"02/11/2020 05:00 - 02/11/2020 06:00","MBA|NO1","FCR","30.60","9.18","30.60",""
"02/11/2020 06:00 - 02/11/2020 07:00","MBA|NO1","FCR","30.60","6.89","30.60",""
"02/11/2020 07:00 - 02/11/2020 08:00","MBA|NO1","FCR","28.70","6.46","28.70",""
"02/11/2020 08:00 - 02/11/2020 09:00","MBA|NO1","FCR","28.70","7.18","28.70",""
"02/11/2020 09:00 - 02/11/2020 10:00","MBA|NO1","FCR","34.50","9.49","34.50",""
"02/11/2020 10:00 - 02/11/2020 11:00","MBA|NO1","FCR","30.60","6.12","30.60",""
"02/11/2020 11:00 - 02/11/2020 12:00","MBA|NO1","FCR","30.70","6.91","30.70",""
"02/11/2020 12:00 - 02/11/2020 13:00","MBA|NO1","FCR","30.60","0.00","30.60","2.30"
"02/11/2020 13:00 - 02/11/2020 14:00","MBA|NO1","FCR","30.60","1.53","30.60",""
"02/11/2020 14:00 - 02/11/2020 15:00","MBA|NO1","FCR","28.70","0.72","28.70",""
"02/11/2020 15:00 - 02/11/2020 16:00","MBA|NO1","FCR","31.80","0.00","31.80","1.59"
"02/11/2020 16:00 - 02/11/2020 17:00","MBA|NO1","FCR","31.80","0.80","31.80",""
"02/11/2020 17:00 - 02/11/2020 18:00","MBA|NO1","FCR","32.70","0.00","32.70",""
"02/11/2020 18:00 - 02/11/2020 19:00","MBA|NO1","FCR","35.80","0.00","35.80","18.80"
"02/11/2020 19:00 - 02/11/2020 20:00","MBA|NO1","FCR","35.80","0.00","35.80","2.69"
"02/11/2020 20:00 - 02/11/2020 21:00","MBA|NO1","FCR","35.70","0.89","35.70",""
"02/11/2020 21:00 - 02/11/2020 22:00","MBA|NO1","FCR","35.70","4.46","35.70",""
"02/11/2020 22:00 - 02/11/2020 23:00","MBA|NO1","FCR","35.80","0.00","35.80",""
"02/11/2020 23:00 - 03/11/2020 00:00","MBA|NO1","FCR","33.70","1.69","33.70",""
"03/11/2020 00:00 - 03/11/2020 01:00","MBA|NO1","FCR","31.50","14.96","31.50",""
"03/11/2020 01:00 - 03/11/2020 02:00","MBA|NO1","FCR","31.60","6.32","31.60",""
"03/11/2020 02:00 - 03/11/2020 03:00","MBA|NO1","FCR","31.50","5.51","31.50",""
"03/11/2020 03:00 - 03/11/2020 04:00","MBA|NO1","FCR","31.50","18.11","31.50",""
"03/11/2020 04:00 - 03/11/2020 05:00","MBA|NO1","FCR","36.60","0.00","36.60","21.96"
"03/11/2020 05:00 - 03/11/2020 06:00","MBA|NO1","FCR","30.50","0.00","30.50","3.05"
"03/11/2020 06:00 - 03/11/2020 07:00","MBA|NO1","FCR","28.50","0.00","28.50","3.56"
"03/11/2020 07:00 - 03/11/2020 08:00","MBA|NO1","FCR","21.10","1.58","21.10",""
"03/11/2020 08:00 - 03/11/2020 09:00","MBA|NO1","FCR","20.60","1.55","20.60",""
"03/11/2020 09:00 - 03/11/2020 10:00","MBA|NO1","FCR","20.70","0.00","20.70","4.14"
"03/11/2020 10:00 - 03/11/2020 11:00","MBA|NO1","FCR","20.60","0.00","20.60","3.61"
"03/11/2020 11:00 - 03/11/2020 12:00","MBA|NO1","FCR","20.60","0.00","20.60","6.70"
"03/11/2020 12:00 - 03/11/2020 13:00","MBA|NO1","FCR","20.70","0.00","20.70","10.35"
"03/11/2020 13:00 - 03/11/2020 14:00","MBA|NO1","FCR","21.60","3.24","21.60",""
"03/11/2020 14:00 - 03/11/2020 15:00","MBA|NO1","FCR","21.60","5.40","21.60",""
"03/11/2020 15:00 - 03/11/2020 16:00","MBA|NO1","FCR","21.70","4.88","21.70",""
"03/11/2020 16:00 - 03/11/2020 17:00","MBA|NO1","FCR","21.60","0.00","21.60","3.24"
"03/11/2020 17:00 - 03/11/2020 18:00","MBA|NO1","FCR","21.70","1.09","21.70",""
"03/11/2020 18:00 - 03/11/2020 19:00","MBA|NO1","FCR","20.60","0.00","20.60","5.67"
"03/11/2020 19:00 - 03/11/2020 20:00","MBA|NO1","FCR","32.10","0.00","32.10","6.42"
"03/11/2020 20:00 - 03/11/2020 21:00","MBA|NO1","FCR","19.20","0.48","19.20",""
"03/11/2020 21:00 - 03/11/2020 22:00","MBA|NO1","FCR","30.10","7.53","30.10",""
"03/11/2020 22:00 - 03/11/2020 23:00","MBA|NO1","FCR","32.10","0.00","32.10",""
"03/11/2020 23:00 - 04/11/2020 00:00","MBA|NO1","FCR","21.20","0.00","21.20",""
"04/11/2020 00:00 - 04/11/2020 01:00","MBA|NO1","FCR","27.50","7.56","27.50",""
"04/11/2020 01:00 - 04/11/2020 02:00","MBA|NO1","FCR","22.60","0.57","22.60",""
"04/11/2020 02:00 - 04/11/2020 03:00","MBA|NO1","FCR","23.50","0.00","23.50","6.46"
"04/11/2020 03:00 - 04/11/2020 04:00","MBA|NO1","FCR","23.50","1.76","23.50",""
"04/11/2020 04:00 - 04/11/2020 05:00","MBA|NO1","FCR","21.50","1.08","21.50",""
"04/11/2020 05:00 - 04/11/2020 06:00","MBA|NO1","FCR","27.60","0.69","27.60",""
"04/11/2020 06:00 - 04/11/2020 07:00","MBA|NO1","FCR","30.60","4.59","30.60",""
"04/11/2020 07:00 - 04/11/2020 08:00","MBA|NO1","FCR","20.00","1.50","20.00",""
"04/11/2020 08:00 - 04/11/2020 09:00","MBA|NO1","FCR","16.00","0.40","16.00",""
"04/11/2020 09:00 - 04/11/2020 10:00","MBA|NO1","FCR","20.40","0.00","20.40","6.12"
"04/11/2020 10:00 - 04/11/2020 11:00","MBA|NO1","FCR","28.40","0.00","28.40","3.55"
"04/11/2020 11:00 - 04/11/2020 12:00","MBA|NO1","FCR","28.30","0.00","28.30","2.83"
"04/11/2020 12:00 - 04/11/2020 13:00","MBA|NO1","FCR","29.90","0.00","29.90","1.50"
"04/11/2020 13:00 - 04/11/2020 14:00","MBA|NO1","FCR","28.90","0.00","28.90","10.12"
"04/11/2020 14:00 - 04/11/2020 15:00","MBA|NO1","FCR","28.90","0.00","28.90","0.72"
"04/11/2020 15:00 - 04/11/2020 16:00","MBA|NO1","FCR","28.80","2.88","28.80",""
"04/11/2020 16:00 - 04/11/2020 17:00","MBA|NO1","FCR","32.90","4.11","32.90",""
"04/11/2020 17:00 - 04/11/2020 18:00","MBA|NO1","FCR","30.90","0.00","30.90","1.55"
"04/11/2020 18:00 - 04/11/2020 19:00","MBA|NO1","FCR","32.90","0.00","32.90","25.50"
"04/11/2020 19:00 - 04/11/2020 20:00","MBA|NO1","FCR","38.90","9.73","38.90",""
"04/11/2020 20:00 - 04/11/2020 21:00","MBA|NO1","FCR","31.80","0.00","31.80","2.39"
"04/11/2020 21:00 - 04/11/2020 22:00","MBA|NO1","FCR","26.90","4.71","26.90",""
"04/11/2020 22:00 - 04/11/2020 23:00","MBA|NO1","FCR","22.90","0.00","22.90",""
"04/11/2020 23:00 - 05/11/2020 00:00","MBA|NO1","FCR","20.90","5.23","20.90",""
"05/11/2020 00:00 - 05/11/2020 01:00","MBA|NO1","FCR","27.90","1.40","27.90",""
"05/11/2020 01:00 - 05/11/2020 02:00","MBA|NO1","FCR","28.80","0.00","28.80","8.64"
"05/11/2020 02:00 - 05/11/2020 03:00","MBA|NO1","FCR","34.80","0.00","34.80","1.74"
"05/11/2020 03:00 - 05/11/2020 04:00","MBA|NO1","FCR","35.90","0.00","35.90","4.49"
"05/11/2020 04:00 - 05/11/2020 05:00","MBA|NO1","FCR","32.80","0.00","32.80","8.20"
"05/11/2020 05:00 - 05/11/2020 06:00","MBA|NO1","FCR","28.00","0.00","28.00","2.10"
"05/11/2020 06:00 - 05/11/2020 07:00","MBA|NO1","FCR","28.80","8.64","28.80",""
"05/11/2020 07:00 - 05/11/2020 08:00","MBA|NO1","FCR","26.70","6.01","26.70",""
"05/11/2020 08:00 - 05/11/2020 09:00","MBA|NO1","FCR","33.90","0.00","33.90","12.71"
"05/11/2020 09:00 - 05/11/2020 10:00","MBA|NO1","FCR","39.90","0.00","39.90","1.00"
"05/11/2020 10:00 - 05/11/2020 11:00","MBA|NO1","FCR","34.70","0.00","34.70","10.41"
"05/11/2020 11:00 - 05/11/2020 12:00","MBA|NO1","FCR","33.90","0.00","33.90","1.70"
"05/11/2020 12:00 - 05/11/2020 13:00","MBA|NO1","FCR","35.60","17.80","35.60",""
"05/11/2020 13:00 - 05/11/2020 14:00","MBA|NO1","FCR","29.50","7.38","29.50",""
"05/11/2020 14:00 - 05/11/2020 15:00","MBA|NO1","FCR","29.50","5.16","29.50",""
"05/11/2020 15:00 - 05/11/2020 16:00","MBA|NO1","FCR","27.10","0.00","27.10",""
"05/11/2020 16:00 - 05/11/2020 17:00","MBA|NO1","FCR","36.20","8.15","36.20",""
"05/11/2020 17:00 - 05/11/2020 18:00","MBA|NO1","FCR","34.20","5.99","34.20",""
"05/11/2020 18:00 - 05/11/2020 19:00","MBA|NO1","FCR","40.20","0.00","40.20","12.06"
"05/11/2020 19:00 - 05/11/2020 20:00","MBA|NO1","FCR","38.00","2.85","38.00",""
"05/11/2020 20:00 - 05/11/2020 21:00","MBA|NO1","FCR","29.10","1.46","29.10",""
"05/11/2020 21:00 - 05/11/2020 22:00","MBA|NO1","FCR","29.20","4.38","29.20",""
"05/11/2020 22:00 - 05/11/2020 23:00","MBA|NO1","FCR","24.00","2.40","24.00",""
"05/11/2020 23:00 - 06/11/2020 00:00","MBA|NO1","FCR","27.10","0.00","27.10","4.07"
"06/11/2020 00:00 - 06/11/2020 01:00","MBA|NO1","FCR","34.00","0.00","34.00","0.85"
"06/11/2020 01:00 - 06/11/2020 02:00","MBA|NO1","FCR","36.10","0.00","36.10","1.81"
"06/11/2020 02:00 - 06/11/2020 03:00","MBA|NO1","FCR","35.80","9.85","35.80",""
"06/11/2020 03:00 - 06/11/2020 04:00","MBA|NO1","FCR","34.00","16.15","34.00",""
"06/11/2020 04:00 - 06/11/2020 05:00","MBA|NO1","FCR","34.10","0.00","34.10",""
"06/11/2020 05:00 - 06/11/2020 06:00","MBA|NO1","FCR","33.10","3.31","33.10",""
"06/11/2020 06:00 - 06/11/2020 07:00","MBA|NO1","FCR","35.90","1.80","35.90",""
"06/11/2020 07:00 - 06/11/2020 08:00","MBA|NO1","FCR","33.50","0.00","33.50","19.26"
"06/11/2020 08:00 - 06/11/2020 09:00","MBA|NO1","FCR","35.60","0.00","35.60","7.12"
"06/11/2020 09:00 - 06/11/2020 10:00","MBA|NO1","FCR","37.60","26.32","37.60",""
"06/11/2020 10:00 - 06/11/2020 11:00","MBA|NO1","FCR","39.70","7.94","39.70",""
"06/11/2020 11:00 - 06/11/2020 12:00","MBA|NO1","FCR","38.50","0.00","38.50","17.33"
"06/11/2020 12:00 - 06/11/2020 13:00","MBA|NO1","FCR","38.60","0.00","38.60","15.44"
"06/11/2020 13:00 - 06/11/2020 14:00","MBA|NO1","FCR","38.60","0.00","38.60","18.34"
"06/11/2020 14:00 - 06/11/2020 15:00","MBA|NO1","FCR","39.60","0.00","39.60","8.91"
"06/11/2020 15:00 - 06/11/2020 16:00","MBA|NO1","FCR","38.60","15.44","38.60",""
"06/11/2020 16:00 - 06/11/2020 17:00","MBA|NO1","FCR","37.60","19.74","37.60",""
"06/11/2020 17:00 - 06/11/2020 18:00","MBA|NO1","FCR","37.70","0.00","37.70","3.77"
"06/11/2020 18:00 - 06/11/2020 19:00","MBA|NO1","FCR","36.50","0.00","36.50","0.91"
"06/11/2020 19:00 - 06/11/2020 20:00","MBA|NO1","FCR","37.60","0.00","37.60",""
"06/11/2020 20:00 - 06/11/2020 21:00","MBA|NO1","FCR","33.10","0.00","33.10","1.66"
"06/11/2020 21:00 - 06/11/2020 22:00","MBA|NO1","FCR","42.00","21.00","42.00",""
"06/11/2020 22:00 - 06/11/2020 23:00","MBA|NO1","FCR","42.10","8.42","42.10",""
"06/11/2020 23:00 - 07/11/2020 00:00","MBA|NO1","FCR","43.00","0.00","43.00","4.30"
"07/11/2020 00:00 - 07/11/2020 01:00","MBA|NO1","FCR","26.70","0.67","26.70",""
"07/11/2020 01:00 - 07/11/2020 02:00","MBA|NO1","FCR","26.70","4.01","26.70",""
"07/11/2020 02:00 - 07/11/2020 03:00","MBA|NO1","FCR","26.70","7.34","26.70",""
"07/11/2020 03:00 - 07/11/2020 04:00","MBA|NO1","FCR","26.60","0.00","26.60","6.65"
"07/11/2020 04:00 - 07/11/2020 05:00","MBA|NO1","FCR","27.60","0.00","27.60","8.97"
"07/11/2020 05:00 - 07/11/2020 06:00","MBA|NO1","FCR","27.80","4.17","27.80",""
"07/11/2020 06:00 - 07/11/2020 07:00","MBA|NO1","FCR","27.60","0.00","27.60","7.59"
"07/11/2020 07:00 - 07/11/2020 08:00","MBA|NO1","FCR","28.70","0.00","28.70","3.59"
"07/11/2020 08:00 - 07/11/2020 09:00","MBA|NO1","FCR","25.50","2.55","25.50",""
"07/11/2020 09:00 - 07/11/2020 10:00","MBA|NO1","FCR","32.60","2.45","32.60",""
"07/11/2020 10:00 - 07/11/2020 11:00","MBA|NO1","FCR","32.70","0.00","32.70","6.54"
"07/11/2020 11:00 - 07/11/2020 12:00","MBA|NO1","FCR","32.70","0.00","32.70","1.64"
"07/11/2020 12:00 - 07/11/2020 13:00","MBA|NO1","FCR","31.70","0.00","31.70","13.47"
"07/11/2020 13:00 - 07/11/2020 14:00","MBA|NO1","FCR","29.70","2.23","29.70",""
"07/11/2020 14:00 - 07/11/2020 15:00","MBA|NO1","FCR","31.70","13.47","31.70",""
"07/11/2020 15:00 - 07/11/2020 16:00","MBA|NO1","FCR","25.60","19.84","25.60",""
"07/11/2020 16:00 - 07/11/2020 17:00","MBA|NO1","FCR","28.60","20.02","28.60",""
"07/11/2020 17:00 - 07/11/2020 18:00","MBA|NO1","FCR","26.80","3.35","26.80",""
"07/11/2020 18:00 - 07/11/2020 19:00","MBA|NO1","FCR","27.70","0.00","27.70","9.00"
"07/11/2020 19:00 - 07/11/2020 20:00","MBA|NO1","FCR","23.70","0.00","23.70","6.52"
"07/11/2020 20:00 - 07/11/2020 21:00","MBA|NO1","FCR","29.70","0.00","29.70","3.71"
"07/11/2020 21:00 - 07/11/2020 22:00","MBA|NO1","FCR","33.60","2.52","33.60",""
"07/11/2020 22:00 - 07/11/2020 23:00","MBA|NO1","FCR","35.60","0.00","35.60","3.56"
"07/11/2020 23:00 - 08/11/2020 00:00","MBA|NO1","FCR","33.80","0.00","33.80","7.61"
"08/11/2020 00:00 - 08/11/2020 01:00","MBA|NO1","FCR","28.00","0.00","28.00","3.50"
"08/11/2020 01:00 - 08/11/2020 02:00","MBA|NO1","FCR","28.10","0.00","28.10","9.13"
"08/11/2020 02:00 - 08/11/2020 03:00","MBA|NO1","FCR","27.80","3.48","27.80",""
"08/11/2020 03:00 - 08/11/2020 04:00","MBA|NO1","FCR","28.00","2.80","28.00",""
"08/11/2020 04:00 - 08/11/2020 05:00","MBA|NO1","FCR","29.10","11.64","29.10",""
"08/11/2020 05:00 - 08/11/2020 06:00","MBA|NO1","FCR","32.10","0.00","32.10","0.80"
"08/11/2020 06:00 - 08/11/2020 07:00","MBA|NO1","FCR","30.90","0.00","30.90","6.95"
"08/11/2020 07:00 - 08/11/2020 08:00","MBA|NO1","FCR","23.90","5.38","23.90",""
"08/11/2020 08:00 - 08/11/2020 09:00","MBA|NO1","FCR","24.60","4.92","24.60",""
"08/11/2020 09:00 - 08/11/2020 10:00","MBA|NO1","FCR","21.60","0.00","21.60",""
"08/11/2020 10:00 - 08/11/2020 11:00","MBA|NO1","FCR","20.60","0.00","20.60","4.64"
"08/11/2020 11:00 - 08/11/2020 12:00","MBA|NO1","FCR","20.60","0.00","20.60","3.61"
"08/11/2020 12:00 - 08/11/2020 13:00","MBA|NO1","FCR","25.60","0.00","25.60","8.32"
"08/11/2020 13:00 - 08/11/2020 14:00","MBA|NO1","FCR","24.60","0.62","24.60",""
"08/11/2020 14:00 - 08/11/2020 15:00","MBA|NO1","FCR","28.60","2.15","28.60",""
"08/11/2020 15:00 - 08/11/2020 16:00","MBA|NO1","FCR","29.70","0.00","29.70","11.14"
"08/11/2020 16:00 - 08/11/2020 17:00","MBA|NO1","FCR","28.60","11.44","28.60",""
"08/11/2020 17:00 - 08/11/2020 18:00","MBA|NO1","FCR","27.60","0.00","27.60","1.38"
"08/11/2020 18:00 - 08/11/2020 19:00","MBA|NO1","FCR","27.60","0.00","27.60","2.76"
"08/11/2020 19:00 - 08/11/2020 20:00","MBA|NO1","FCR","28.60","0.00","28.60","7.87"
"08/11/2020 20:00 - 08/11/2020 21:00","MBA|NO1","FCR","27.60","0.69","27.60",""
"08/11/2020 21:00 - 08/11/2020 22:00","MBA|NO1","FCR","26.70","0.00","26.70","5.34"
"08/11/2020 22:00 - 08/11/2020 23:00","MBA|NO1","FCR","27.50","0.00","27.50","7.56"
"08/11/2020 23:00 - 09/11/2020 00:00","MBA|NO1","FCR","38.00","0.00","38.00","8.55"
"09/11/2020 00:00 - 09/11/2020 01:00","MBA|NO1","FCR","32.10","4.01","32.10",""
"09/11/2020 01:00 - 09/11/2020 02:00","MBA|NO1","FCR","29.50","3.69","29.50",""
"09/11/2020 02:00 - 09/11/2020 03:00","MBA|NO1","FCR","29.60","7.40","29.60",""
"09/11/2020 03:00 - 09/11/2020 04:00","MBA|NO1","FCR","32.50","1.63","32.50",""
"09/11/2020 04:00 - 09/11/2020 05:00","MBA|NO1","FCR","29.60","0.00","29.60","0.74"
"09/11/2020 05:00 - 09/11/2020 06:00","MBA|NO1","FCR","29.70","0.74","29.70",""
"09/11/2020 06:00 - 09/11/2020 07:00","MBA|NO1","FCR","30.60","0.00","30.60",""
"09/11/2020 07:00 - 09/11/2020 08:00","MBA|NO1","FCR","31.10","3.11","31.10",""
"09/11/2020 08:00 - 09/11/2020 09:00","MBA|NO1","FCR","30.00","3.00","30.00",""
"09/11/2020 09:00 - 09/11/2020 10:00","MBA|NO1","FCR","31.20","0.00","31.20","7.02"
"09/11/2020 10:00 - 09/11/2020 11:00","MBA|NO1","FCR","27.10","0.00","27.10","5.42"
"09/11/2020 11:00 - 09/11/2020 12:00","MBA|NO1","FCR","28.20","11.28","28.20",""
"09/11/2020 12:00 - 09/11/2020 13:00","MBA|NO1","FCR","33.00","0.00","33.00","4.95"
"09/11/2020 13:00 - 09/11/2020 14:00","MBA|NO1","FCR","29.10","2.91","29.10",""
"09/11/2020 14:00 - 09/11/2020 15:00","MBA|NO1","FCR","28.20","2.82","28.20",""
"09/11/2020 15:00 - 09/11/2020 16:00","MBA|NO1","FCR","30.10","2.26","30.10",""
"09/11/2020 16:00 - 09/11/2020 17:00","MBA|NO1","FCR","27.80","2.78","27.80",""
"09/11/2020 17:00 - 09/11/2020 18:00","MBA|NO1","FCR","28.60","0.00","28.60","3.58"
"09/11/2020 18:00 - 09/11/2020 19:00","MBA|NO1","FCR","28.80","1.44","28.80",""
"09/11/2020 19:00 - 09/11/2020 20:00","MBA|NO1","FCR","27.50","2.06","27.50",""
"09/11/2020 20:00 - 09/11/2020 21:00","MBA|NO1","FCR","28.70","0.00","28.70","1.44"
"09/11/2020 21:00 - 09/11/2020 22:00","MBA|NO1","FCR","26.70","0.00","26.70","4.67"
"09/11/2020 22:00 - 09/11/2020 23:00","MBA|NO1","FCR","27.60","0.00","27.60","3.45"
"09/11/2020 23:00 - 10/11/2020 00:00","MBA|NO1","FCR","26.70","0.00","26.70","0.67"
"10/11/2020 00:00 - 10/11/2020 01:00","MBA|NO1","FCR","23.60","9.44","23.60",""
"10/11/2020 01:00 - 10/11/2020 02:00","MBA|NO1","FCR","23.70","2.37","23.70",""
"10/11/2020 02:00 - 10/11/2020 03:00","MBA|NO1","FCR","23.40","4.68","23.40",""
"10/11/2020 03:00 - 10/11/2020 04:00","MBA|NO1","FCR","23.60","9.44","23.60",""
"10/11/2020 04:00 - 10/11/2020 05:00","MBA|NO1","FCR","23.70","10.67","23.70",""
"10/11/2020 05:00 - 10/11/2020 06:00","MBA|NO1","FCR","23.40","0.00","23.40","6.44"
"10/11/2020 06:00 - 10/11/2020 07:00","MBA|NO1","FCR","24.60","0.00","24.60","6.15"
"10/11/2020 07:00 - 10/11/2020 08:00","MBA|NO1","FCR","24.70","0.00","24.70","5.56"
"10/11/2020 08:00 - 10/11/2020 09:00","MBA|NO1","FCR","24.60","1.85","24.60",""
"10/11/2020 09:00 - 10/11/2020 10:00","MBA|NO1","FCR","24.60","2.46","24.60",""
"10/11/2020 10:00 - 10/11/2020 11:00","MBA|NO1","FCR","19.60","1.47","19.60",""
"10/11/2020 11:00 - 10/11/2020 12:00","MBA|NO1","FCR","18.60","0.00","18.60","1.40"
"10/11/2020 12:00 - 10/11/2020 13:00","MBA|NO1","FCR","23.70","1.19","23.70",""
"10/11/2020 13:00 - 10/11/2020 14:00","MBA|NO1","FCR","24.70","0.00","24.70","0.62"
"10/11/2020 14:00 - 10/11/2020 15:00","MBA|NO1","FCR","23.60","0.00","23.60","1.77"
"10/11/2020 15:00 - 10/11/2020 16:00","MBA|NO1","FCR","25.50","0.64","25.50",""
"10/11/2020 16:00 - 10/11/2020 17:00","MBA|NO1","FCR","25.70","0.00","25.70","3.21"
"10/11/2020 17:00 - 10/11/2020 18:00","MBA|NO1","FCR","25.60","0.00","25.60","8.32"
"10/11/2020 18:00 - 10/11/2020 19:00","MBA|NO1","FCR","24.60","0.00","24.60","2.46"
"10/11/2020 19:00 - 10/11/2020 20:00","MBA|NO1","FCR","24.70","3.71","24.70",""
"10/11/2020 20:00 - 10/11/2020 21:00","MBA|NO1","FCR","25.60","3.20","25.60",""
"10/11/2020 21:00 - 10/11/2020 22:00","MBA|NO1","FCR","23.60","0.00","23.60",""
"10/11/2020 22:00 - 10/11/2020 23:00","MBA|NO1","FCR","24.70","6.79","24.70",""
"10/11/2020 23:00 - 11/11/2020 00:00","MBA|NO1","FCR","21.60","0.00","21.60","5.40"
"11/11/2020 00:00 - 11/11/2020 01:00","MBA|NO1","FCR","25.60","0.00","25.60","1.92"
"11/11/2020 01:00 - 11/11/2020 02:00","MBA|NO1","FCR","26.80","0.00","26.80","4.02"
"11/11/2020 02:00 - 11/11/2020 03:00","MBA|NO1","FCR","26.50","0.00","26.50","11.26"
"11/11/2020 03:00 - 11/11/2020 04:00","MBA|NO1","FCR","26.70","0.00","26.70","6.68"
"11/11/2020 04:00 - 11/11/2020 05:00","MBA|NO1","FCR","26.70","0.00","26.70","2.67"
"11/11/2020 05:00 - 11/11/2020 06:00","MBA|NO1","FCR","23.60","0.00","23.60","4.13"
"11/11/2020 06:00 - 11/11/2020 07:00","MBA|NO1","FCR","26.60","0.00","26.60","1.33"
"11/11/2020 07:00 - 11/11/2020 08:00","MBA|NO1","FCR","25.80","7.10","25.80",""
"11/11/2020 08:00 - 11/11/2020 09:00","MBA|NO1","FCR","24.50","3.68","24.50",""
"11/11/2020 09:00 - 11/11/2020 10:00","MBA|NO1","FCR","27.70","5.54","27.70",""
"11/11/2020 10:00 - 11/11/2020 11:00","MBA|NO1","FCR","26.70","0.00","26.70","11.35"
"11/11/2020 11:00 - 11/11/2020 12:00","MBA|NO1","FCR","26.60","5.32","26.60",""
"11/11/2020 12:00 - 11/11/2020 13:00","MBA|NO1","FCR","25.70","1.29","25.70",""
"11/11/2020 13:00 - 11/11/2020 14:00","MBA|NO1","FCR","26.60","0.00","26.60","1.33"
"11/11/2020 14:00 - 11/11/2020 15:00","MBA|NO1","FCR","24.60","0.62","24.60",""
"11/11/2020 15:00 - 11/11/2020 16:00","MBA|NO1","FCR","28.70","5.02","28.70",""
